timestamp,symbol,strategy,action,price,quantity,order_type,tp_price,sl_price
2025-11-21 17:32:17.591676,TSLL,MA_Crossover_50_200,BUY,15.38,10,BRACKET,16.0,15.07
2025-11-21 17:32:33.802721,SOFI,MA_Crossover_50_200,BUY,24.3,10,BRACKET,25.27,23.81
2025-11-21 17:32:46.308880,ONDS,MA_Crossover_50_200,BUY,MARKET,10,MARKET,,
2025-11-21 17:32:48.225249,ONDS,VWAP_Trend,SELL,5.96,10.0,LIMIT,,
2025-11-21 17:33:04.087375,BBAI,MA_Crossover_50_200,BUY,5.16,10,BRACKET,5.37,5.06
2025-11-21 17:34:28.050105,BE,MA_Crossover_50_200,BUY,78.7,10,BRACKET,81.85,77.13
2025-11-21 17:34:32.942970,WULF,MA_Crossover_50_200,BUY,10.78,10,BRACKET,11.21,10.56
2025-11-21 17:35:15.443020,SOFI,MA_Crossover_50_200,BUY,24.33,10,BRACKET,25.3,23.84
2025-11-21 17:35:21.736205,PLTR,MA_Crossover_50_200,BUY,151.05,10,BRACKET,157.09,148.03
2025-11-21 17:35:31.789856,ONDS,MA_Crossover_50_200,BUY,6.08,10,BRACKET,6.32,5.96
2025-11-21 17:35:39.912732,INTC,MA_Crossover_50_200,BUY,33.32,10,BRACKET,34.65,32.65
2025-11-21 17:35:43.726820,BBAI,MA_Crossover_50_200,BUY,5.11,10,BRACKET,5.31,5.01
2025-11-21 17:35:46.190879,BMNR,MA_Crossover_50_200,BUY,24.91,10,BRACKET,25.91,24.41
2025-11-21 17:36:02.811119,UVIX,VWAP_Trend,BUY,13.69,10,BRACKET,14.24,13.42
2025-11-21 17:36:13.022286,MARA,MA_Crossover_50_200,BUY,10.09,10,BRACKET,10.49,9.89
2025-11-21 17:36:16.742976,CIFR,MA_Crossover_50_200,BUY,13.47,10,BRACKET,14.01,13.2
2025-11-21 17:36:19.301161,IREN,MA_Crossover_50_200,BUY,41.11,10,BRACKET,42.75,40.29
2025-11-21 17:36:23.637931,RGTI,MA_Crossover_50_200,BUY,21.55,10,BRACKET,22.41,21.12
2025-11-21 17:36:31.709413,MSTZ,VWAP_Trend,BUY,14.91,10,BRACKET,15.51,14.61
2025-11-21 17:36:33.972214,GOOG,MA_Crossover_50_200,BUY,297.63,10,BRACKET,309.54,291.68
2025-11-21 17:36:38.121333,QBTS,MA_Crossover_50_200,BUY,MARKET,10,MARKET,,
2025-11-21 17:36:39.956099,QBTS,VWAP_Trend,SELL,18.62,10.0,LIMIT,,
2025-11-21 17:36:45.749904,ORCL,MA_Crossover_50_200,BUY,197.82,10,BRACKET,205.73,193.86
2025-11-21 17:36:52.862687,SOUN,MA_Crossover_50_200,BUY,10.59,10,BRACKET,11.01,10.38
2025-11-21 17:37:00.792112,NVDX,MA_Crossover_50_200,BUY,16.23,10,BRACKET,16.88,15.91
2025-11-21 17:37:04.599220,BE,MA_Crossover_50_200,BUY,77.69,10,BRACKET,80.8,76.14
2025-11-21 17:37:08.678711,PLTZ,VWAP_Trend,BUY,9.35,10,BRACKET,9.72,9.16
2025-11-21 17:37:10.527194,ACHR,MA_Crossover_50_200,BUY,6.66,10,BRACKET,6.93,6.53
2025-11-21 17:37:13.430266,HOOD,MA_Crossover_50_200,BUY,103.46,10,BRACKET,107.6,101.39
2025-11-21 17:37:33.921574,NVDA,MA_Crossover_50_200,BUY,175.84,10,BRACKET,182.87,172.32
2025-11-21 17:37:36.548479,SOXL,MA_Crossover_50_200,BUY,28.6,10,BRACKET,29.74,28.03
2025-11-21 17:37:40.479412,TQQQ,MA_Crossover_50_200,BUY,45.82,10,BRACKET,47.65,44.9
2025-11-21 17:37:45.065179,TSLL,MA_Crossover_50_200,BUY,15.09,10,BRACKET,15.69,14.79
2025-11-21 17:37:53.084620,OPEN,MA_Crossover_50_200,BUY,6.5,10,BRACKET,6.76,6.37
2025-11-21 17:37:57.654284,TSLA,MA_Crossover_50_200,BUY,388.94,10,BRACKET,404.5,381.16
2025-11-21 17:38:01.931511,SOFI,MA_Crossover_50_200,BUY,23.83,10,BRACKET,24.78,23.35
2025-11-21 17:38:21.807983,ONDS,MA_Crossover_50_200,BUY,MARKET,10,MARKET,,
2025-11-21 17:38:23.707902,ONDS,VWAP_Trend,SELL,5.9,10.0,LIMIT,,
2025-11-21 17:38:48.947005,MARA,MA_Crossover_50_200,BUY,9.95,10,BRACKET,10.35,9.75
2025-11-21 17:38:59.305478,IREN,MA_Crossover_50_200,BUY,40.6,10,BRACKET,42.22,39.79
2025-11-21 17:39:07.695030,RGTI,MA_Crossover_50_200,BUY,21.28,10,BRACKET,22.13,20.85
2025-11-21 17:39:17.581955,QBTS,MA_Crossover_50_200,BUY,19.01,10,BRACKET,19.77,18.63
2025-11-21 17:39:35.402002,NVDX,MA_Crossover_50_200,BUY,15.93,10,BRACKET,16.57,15.61
2025-11-21 17:39:47.710313,PLTZ,VWAP_Trend,BUY,9.25,10,BRACKET,9.62,9.06
2025-11-21 17:39:59.722254,WULF,MA_Crossover_50_200,BUY,10.74,10,BRACKET,11.17,10.53
2025-11-21 17:41:04.763677,AMD,MA_Crossover_50_200,BUY,197.66,10,BRACKET,205.57,193.71
2025-11-21 17:41:07.101276,ONDS,MA_Crossover_50_200,BUY,6.01,10,BRACKET,6.25,5.89
2025-11-21 17:41:13.128470,BMNR,MA_Crossover_50_200,BUY,24.79,10,BRACKET,25.78,24.29
2025-11-21 17:41:25.060726,IREN,MA_Crossover_50_200,BUY,40.64,10,BRACKET,42.27,39.83
2025-11-21 17:41:33.964965,UVIX,VWAP_Trend,BUY,13.56,10,BRACKET,14.1,13.29
2025-11-21 17:41:39.564793,CIFR,MA_Crossover_50_200,BUY,13.53,10,BRACKET,14.07,13.26
2025-11-21 17:44:08.713426,UVIX,VWAP_Trend,BUY,13.38,10,BRACKET,13.92,13.11
2025-11-21 17:45:09.712915,PLTZ,VWAP_Trend,BUY,MARKET,10,MARKET,,
2025-11-21 17:45:33.408534,SOXS,VWAP_Trend,BUY,5.05,10,BRACKET,5.25,4.95
2025-11-21 17:46:16.764257,ONDS,MA_Crossover_50_200,BUY,6.21,10,BRACKET,6.46,6.09
2025-11-21 17:46:46.208202,UVIX,VWAP_Trend,BUY,13.2,10,BRACKET,13.73,12.94
2025-11-21 17:46:58.959443,IONZ,VWAP_Trend,BUY,6.86,10,BRACKET,7.13,6.72
2025-11-21 17:47:01.239659,RGTI,MA_Crossover_50_200,BUY,22.34,10,BRACKET,23.23,21.89
2025-11-21 17:47:07.613886,TZA,VWAP_Trend,BUY,9.28,10,BRACKET,9.65,9.09
2025-11-21 17:47:37.237365,BE,MA_Crossover_50_200,BUY,79.24,10,BRACKET,82.41,77.66
2025-11-21 17:47:40.121633,PLTZ,Bollinger_Bands_Reversion,SELL,8.97,10.0,LIMIT,,
2025-11-21 17:47:41.313165,PLTZ,VWAP_Trend,BUY,9.16,10,BRACKET,9.53,8.98
2025-11-21 17:49:43.022430,RGTI,MA_Crossover_50_200,BUY,MARKET,10,MARKET,,
2025-11-21 17:49:45.004432,RGTI,VWAP_Trend,SELL,21.72,10.0,LIMIT,,
2025-11-21 17:50:14.475501,BE,MA_Crossover_50_200,BUY,79.94,10,BRACKET,83.14,78.34
2025-11-21 17:52:24.533406,RGTI,MA_Crossover_50_200,BUY,21.61,10,BRACKET,22.47,21.18
2025-11-21 17:52:54.405861,BE,MA_Crossover_50_200,BUY,78.64,10,BRACKET,81.79,77.07
2025-11-21 17:52:58.403350,PLTZ,VWAP_Trend,BUY,9.23,10,BRACKET,9.6,9.05
2025-11-21 17:53:32.248060,SOXS,VWAP_Trend,BUY,5.1,10,BRACKET,5.3,5.0
2025-11-21 17:54:16.573586,ONDS,MA_Crossover_50_200,BUY,6.18,10,BRACKET,6.43,6.06
2025-11-21 17:55:37.110220,BE,MA_Crossover_50_200,BUY,78.45,10,BRACKET,81.59,76.88
2025-11-21 17:55:43.297545,PLTZ,VWAP_Trend,BUY,9.17,10,BRACKET,9.54,8.99
2025-11-21 17:56:13.420033,SOXS,VWAP_Trend,BUY,5.06,10,BRACKET,5.26,4.96
2025-11-21 17:56:57.160452,ONDS,MA_Crossover_50_200,BUY,6.12,10,BRACKET,6.36,6.0
2025-11-21 17:58:34.854617,WULF,MA_Crossover_50_200,BUY,10.79,10,BRACKET,11.22,10.57
2025-11-21 17:59:54.827773,IREN,MA_Crossover_50_200,BUY,40.52,10,BRACKET,42.14,39.71
2025-11-21 18:00:25.357819,IONZ,VWAP_Trend,BUY,7.18,10,BRACKET,7.47,7.04
2025-11-21 18:00:39.809780,QBTS,MA_Crossover_50_200,BUY,18.85,10,BRACKET,19.6,18.47
2025-11-21 18:00:57.454985,WULF,MA_Crossover_50_200,BUY,MARKET,10,MARKET,,
2025-11-21 18:00:59.476396,WULF,VWAP_Trend,SELL,10.52,10.0,LIMIT,,
2025-11-21 18:01:22.953608,NOK,MA_Crossover_50_200,BUY,5.99,10,BRACKET,6.23,5.87
2025-11-21 18:02:56.014390,CIFR,MA_Crossover_50_200,BUY,13.38,10,BRACKET,13.92,13.11
2025-11-21 18:03:36.363446,WULF,MA_Crossover_50_200,BUY,10.73,10,BRACKET,11.16,10.52
2025-11-21 18:04:59.789760,PLTR,MA_Crossover_50_200,BUY,149.7,10,BRACKET,155.69,146.71
2025-11-21 18:05:05.877977,ONDS,MA_Crossover_50_200,BUY,6.09,10,BRACKET,6.33,5.97
2025-11-21 18:05:23.493231,IREN,MA_Crossover_50_200,BUY,40.43,10,BRACKET,42.05,39.62
2025-11-21 18:05:35.148695,CIFR,MA_Crossover_50_200,BUY,13.32,10,BRACKET,13.85,13.05
2025-11-21 18:05:41.489328,MARA,MA_Crossover_50_200,BUY,9.87,10,BRACKET,10.26,9.67
2025-11-21 18:06:02.986873,MSTZ,VWAP_Trend,BUY,15.61,10,BRACKET,16.23,15.3
2025-11-21 18:06:08.870928,ORCL,MA_Crossover_50_200,BUY,196.62,10,BRACKET,204.48,192.69
2025-11-21 18:06:12.993602,WULF,MA_Crossover_50_200,BUY,10.66,10,BRACKET,11.09,10.45
2025-11-21 18:06:30.886471,SOUN,MA_Crossover_50_200,BUY,10.47,10,BRACKET,10.89,10.26
2025-11-21 18:07:45.715884,ONDS,MA_Crossover_50_200,BUY,MARKET,10,MARKET,,
2025-11-21 18:07:47.738252,ONDS,VWAP_Trend,SELL,5.98,10.0,LIMIT,,
2025-11-21 18:08:05.460251,IREN,MA_Crossover_50_200,BUY,MARKET,10,MARKET,,
2025-11-21 18:08:07.509775,IREN,VWAP_Trend,SELL,39.81,10.0,LIMIT,,
2025-11-21 18:08:46.575823,MSTZ,VWAP_Trend,BUY,15.43,10,BRACKET,16.05,15.12
2025-11-21 18:10:16.893662,NVD,VWAP_Trend,BUY,9.17,10,BRACKET,9.54,8.99
2025-11-21 18:10:25.295835,ONDS,MA_Crossover_50_200,BUY,6.1,10,BRACKET,6.34,5.98
2025-11-21 18:10:45.122660,IREN,MA_Crossover_50_200,BUY,MARKET,10,MARKET,,
2025-11-21 18:10:47.166814,IREN,VWAP_Trend,SELL,40.0,10.0,LIMIT,,
2025-11-21 18:13:24.416823,IREN,MA_Crossover_50_200,BUY,40.88,10,BRACKET,42.52,40.06
2025-11-21 18:14:33.734841,BE,MA_Crossover_50_200,BUY,81.61,10,BRACKET,84.87,79.98
2025-11-21 18:16:38.094685,MSTZ,VWAP_Trend,BUY,15.28,10,BRACKET,15.89,14.97
2025-11-21 18:18:39.934888,IREN,MA_Crossover_50_200,BUY,40.4,10,BRACKET,42.02,39.59
2025-11-21 18:20:32.748863,OPEN,MA_Crossover_50_200,BUY,6.47,10,BRACKET,6.73,6.34
2025-11-21 18:23:28.803852,NVD,VWAP_Trend,BUY,9.11,10,BRACKET,9.47,8.93
2025-11-21 18:24:30.005681,IONZ,VWAP_Trend,BUY,7.08,10,BRACKET,7.36,6.94
2025-11-21 18:24:53.478016,NVDX,MA_Crossover_50_200,BUY,16.73,10,BRACKET,17.4,16.4
2025-11-21 18:24:59.203626,PLTZ,VWAP_Trend,BUY,9.04,10,BRACKET,9.4,8.86
2025-11-21 18:25:32.646949,SOXL,MA_Crossover_50_200,BUY,30.06,10,BRACKET,31.26,29.46
2025-11-21 18:26:08.218915,NVD,VWAP_Trend,BUY,9.01,10,BRACKET,9.37,8.83
2025-11-21 18:26:47.407733,UVIX,VWAP_Trend,BUY,13.13,10,BRACKET,13.66,12.87
2025-11-21 18:27:02.906392,TZA,VWAP_Trend,BUY,9.16,10,BRACKET,9.53,8.98
2025-11-21 18:27:14.746991,MSTZ,VWAP_Trend,BUY,MARKET,10,MARKET,,
2025-11-21 18:29:27.747866,UVIX,VWAP_Trend,BUY,12.95,10,BRACKET,13.47,12.69
2025-11-21 18:29:53.518980,MSTZ,MA_Crossover_50_200,SELL,14.75,10.0,LIMIT,,
2025-11-21 18:29:55.515680,MSTZ,VWAP_Trend,BUY,14.98,10,BRACKET,15.58,14.68
2025-11-21 18:32:06.849499,UVIX,VWAP_Trend,BUY,13.01,10,BRACKET,13.53,12.75
2025-11-21 18:32:10.581930,TZA,VWAP_Trend,BUY,9.11,10,BRACKET,9.47,8.93
2025-11-21 18:32:27.824831,IONZ,VWAP_Trend,BUY,7.03,10,BRACKET,7.31,6.89
2025-11-21 18:32:35.712806,MSTZ,VWAP_Trend,BUY,14.96,10,BRACKET,15.56,14.66
2025-11-21 18:32:56.951087,AAL,MA_Crossover_50_200,BUY,12.82,10,BRACKET,13.33,12.56
2025-11-21 18:33:01.991372,PLTZ,VWAP_Trend,BUY,MARKET,10,MARKET,,
2025-11-21 18:34:08.981180,NVD,VWAP_Trend,BUY,8.91,10,BRACKET,9.27,8.73
2025-11-21 18:34:45.244288,UVIX,VWAP_Trend,BUY,12.94,10,BRACKET,13.46,12.68
2025-11-21 18:35:39.190023,PLTZ,Bollinger_Bands_Reversion,SELL,8.77,10.0,LIMIT,,
2025-11-21 18:35:40.406809,PLTZ,VWAP_Trend,BUY,8.95,10,BRACKET,9.31,8.77
2025-11-21 18:35:42.350455,BE,MA_Crossover_50_200,BUY,86.14,10,BRACKET,89.59,84.42
2025-11-21 18:37:13.193739,IREN,MA_Crossover_50_200,BUY,42.69,10,BRACKET,44.4,41.84
2025-11-21 18:37:28.277639,UVIX,VWAP_Trend,BUY,12.75,10,BRACKET,13.26,12.49
2025-11-21 18:37:32.095972,TZA,VWAP_Trend,BUY,9.05,10,BRACKET,9.41,8.87
2025-11-21 18:37:49.917407,IONZ,VWAP_Trend,BUY,6.86,10,BRACKET,7.13,6.72
2025-11-21 18:38:03.881412,MSTZ,VWAP_Trend,BUY,14.81,10,BRACKET,15.4,14.51
2025-11-21 18:39:58.150181,BMNR,MA_Crossover_50_200,BUY,25.99,10,BRACKET,27.03,25.47
2025-11-21 18:40:36.474682,WULF,MA_Crossover_50_200,BUY,11.08,10,BRACKET,11.52,10.86
2025-11-21 18:40:46.744685,MSTZ,VWAP_Trend,BUY,14.67,10,BRACKET,15.26,14.38
2025-11-21 18:41:07.959168,RSP,MA_Crossover_50_200,BUY,187.11,10,BRACKET,194.59,183.37
2025-11-21 18:42:40.930043,CIFR,MA_Crossover_50_200,BUY,13.97,10,BRACKET,14.53,13.69
2025-11-21 18:43:12.275459,IONZ,VWAP_Trend,BUY,6.81,10,BRACKET,7.08,6.67
2025-11-21 18:43:34.237685,QBTS,MA_Crossover_50_200,BUY,19.6,10,BRACKET,20.38,19.21
2025-11-21 18:43:47.802009,PLTZ,VWAP_Trend,BUY,8.9,10,BRACKET,9.26,8.72
2025-11-21 18:44:20.480879,TSLL,MA_Crossover_50_200,BUY,15.81,10,BRACKET,16.44,15.49
2025-11-21 18:48:08.207331,TZA,VWAP_Trend,BUY,8.96,10,BRACKET,9.32,8.78
2025-11-21 18:48:12.452987,UVIX,VWAP_Trend,BUY,12.46,10,BRACKET,12.96,12.21
2025-11-21 18:48:30.011208,IONZ,VWAP_Trend,BUY,6.81,10,BRACKET,7.08,6.67
2025-11-21 18:48:45.637576,MSTZ,VWAP_Trend,BUY,14.44,10,BRACKET,15.02,14.15
2025-11-21 18:51:49.160426,SOUN,MA_Crossover_50_200,BUY,11.01,10,BRACKET,11.45,10.79
2025-11-21 18:52:54.266631,TSLS,VWAP_Trend,BUY,5.93,10,BRACKET,6.17,5.81
2025-11-21 18:53:29.385829,UVIX,VWAP_Trend,BUY,12.27,10,BRACKET,12.76,12.02
2025-11-21 18:53:58.978072,ACHR,MA_Crossover_50_200,BUY,7.0,10,BRACKET,7.28,6.86
2025-11-21 18:54:03.246743,MSTZ,VWAP_Trend,BUY,14.27,10,BRACKET,14.84,13.98
2025-11-21 18:54:25.851119,PLTZ,VWAP_Trend,BUY,8.83,10,BRACKET,9.18,8.65
2025-11-21 18:54:28.258975,NU,MA_Crossover_50_200,BUY,15.78,10,BRACKET,16.41,15.46
2025-11-21 18:54:48.379758,SOXL,MA_Crossover_50_200,BUY,31.42,10,BRACKET,32.68,30.79
2025-11-21 18:56:24.348670,RGTI,MA_Crossover_50_200,BUY,22.74,10,BRACKET,23.65,22.29
2025-11-21 18:56:36.399602,IONZ,VWAP_Trend,BUY,6.72,10,BRACKET,6.99,6.59
2025-11-21 18:58:07.886683,NVD,VWAP_Trend,BUY,8.83,10,BRACKET,9.18,8.65
2025-11-21 18:58:47.618925,TZA,VWAP_Trend,BUY,8.82,10,BRACKET,9.17,8.64
2025-11-21 18:59:04.783011,MARA,MA_Crossover_50_200,BUY,10.35,10,BRACKET,10.76,10.14
2025-11-21 18:59:20.641669,IONZ,VWAP_Trend,BUY,6.54,10,BRACKET,6.8,6.41
2025-11-21 18:59:32.704342,MSTZ,VWAP_Trend,BUY,14.13,10,BRACKET,14.7,13.85
2025-11-21 19:00:19.010941,TQQQ,MA_Crossover_50_200,BUY,48.13,10,BRACKET,50.06,47.17
2025-11-21 19:00:29.340148,SQQQ,VWAP_Trend,BUY,MARKET,10,MARKET,,
2025-11-21 19:00:31.042636,OPEN,MA_Crossover_50_200,BUY,6.82,10,BRACKET,7.09,6.68
2025-11-21 19:00:41.618269,SOFI,MA_Crossover_50_200,BUY,24.99,10,BRACKET,25.99,24.49
2025-11-21 19:01:40.406079,UVIX,VWAP_Trend,BUY,12.22,10,BRACKET,12.71,11.98
2025-11-21 19:01:44.503810,NIO,MA_Crossover_50_200,BUY,5.65,10,BRACKET,5.88,5.54
2025-11-21 19:03:07.801155,SQQQ,MA_Crossover_50_200,SELL,78.37,10.0,LIMIT,,
2025-11-21 19:03:09.809080,SQQQ,VWAP_Trend,BUY,79.94,10,BRACKET,83.14,78.34
2025-11-21 19:08:49.236476,BBAI,MA_Crossover_50_200,BUY,5.37,10,BRACKET,5.58,5.26
2025-11-21 19:19:25.637447,ONDS,MA_Crossover_50_200,BUY,6.34,10,BRACKET,6.59,6.21
2025-11-21 19:24:56.072074,TSLS,VWAP_Trend,BUY,5.86,10,BRACKET,6.09,5.74
2025-11-21 19:25:48.976700,UVIX,VWAP_Trend,BUY,12.08,10,BRACKET,12.56,11.84
2025-11-21 19:26:32.858845,BE,MA_Crossover_50_200,BUY,90.59,10,BRACKET,94.21,88.78
2025-11-21 19:29:13.260615,BE,MA_Crossover_50_200,BUY,89.99,10,BRACKET,93.59,88.19
2025-11-21 19:33:10.515425,NVD,VWAP_Trend,BUY,8.74,10,BRACKET,9.09,8.57
2025-11-21 19:33:20.629555,AMD,MA_Crossover_50_200,BUY,207.68,10,BRACKET,215.99,203.53
2025-11-21 19:35:21.155420,SQQQ,VWAP_Trend,BUY,79.11,10,BRACKET,82.27,77.53
2025-11-21 19:35:44.994592,PLTR,MA_Crossover_50_200,BUY,156.96,10,BRACKET,163.24,153.82
2025-11-21 19:36:35.050411,UVIX,VWAP_Trend,BUY,11.95,10,BRACKET,12.43,11.71
2025-11-21 19:45:18.257283,BE,MA_Crossover_50_200,BUY,88.78,10,BRACKET,92.33,87.0
2025-11-21 19:52:03.250200,AMD,MA_Crossover_50_200,BUY,205.13,10,BRACKET,213.34,201.03
2025-11-21 20:01:26.482909,BE,MA_Crossover_50_200,BUY,88.0,10,BRACKET,91.52,86.24
2025-11-21 20:05:50.347655,IREN,MA_Crossover_50_200,BUY,42.65,10,BRACKET,44.36,41.8
2025-11-21 20:06:02.514950,MARA,MA_Crossover_50_200,BUY,MARKET,10,MARKET,,
2025-11-21 20:06:04.347411,MARA,VWAP_Trend,SELL,10.02,10.0,LIMIT,,
2025-11-21 20:06:25.995100,MSTZ,VWAP_Trend,BUY,14.88,10,BRACKET,15.48,14.58
2025-11-21 20:07:10.993921,TQQQ,MA_Crossover_50_200,BUY,47.74,10,BRACKET,49.65,46.79
2025-11-21 20:07:47.667736,PLTR,MA_Crossover_50_200,BUY,155.23,10,BRACKET,161.44,152.13
2025-11-21 20:08:21.305744,CIFR,MA_Crossover_50_200,BUY,13.8,10,BRACKET,14.35,13.52
2025-11-21 20:08:29.516261,IREN,MA_Crossover_50_200,BUY,41.94,10,BRACKET,43.62,41.1
2025-11-21 20:08:43.442672,MARA,MA_Crossover_50_200,BUY,10.2,10,BRACKET,10.61,10.0
2025-11-21 20:09:30.232563,BE,MA_Crossover_50_200,BUY,87.31,10,BRACKET,90.8,85.56
2025-11-21 20:10:00.450901,OPEN,MA_Crossover_50_200,BUY,6.76,10,BRACKET,7.03,6.62
2025-11-21 20:11:56.908172,IONZ,VWAP_Trend,BUY,6.9,10,BRACKET,7.18,6.76
2025-11-21 20:12:28.574385,SOXL,MA_Crossover_50_200,BUY,31.16,10,BRACKET,32.41,30.54
2025-11-21 20:14:49.825930,BE,MA_Crossover_50_200,BUY,86.12,10,BRACKET,89.56,84.4
2025-11-21 20:16:22.854310,BMNR,MA_Crossover_50_200,BUY,25.74,10,BRACKET,26.77,25.23
2025-11-21 20:16:36.937781,IREN,MA_Crossover_50_200,BUY,41.8,10,BRACKET,43.47,40.96
2025-11-21 20:18:44.213334,AMD,MA_Crossover_50_200,BUY,203.05,10,BRACKET,211.17,198.99
2025-11-21 20:19:23.622359,MARA,MA_Crossover_50_200,BUY,10.14,10,BRACKET,10.55,9.94
2025-11-21 20:19:27.688081,RGTI,MA_Crossover_50_200,BUY,22.56,10,BRACKET,23.46,22.11
2025-11-21 20:22:48.857045,IONZ,VWAP_Trend,BUY,6.86,10,BRACKET,7.13,6.72
2025-11-21 20:24:37.056694,IREN,MA_Crossover_50_200,BUY,41.55,10,BRACKET,43.21,40.72
2025-11-21 20:27:12.681299,IREN,MA_Crossover_50_200,BUY,41.19,10,BRACKET,42.84,40.37
2025-11-21 20:30:46.716559,IONZ,VWAP_Trend,BUY,6.76,10,BRACKET,7.03,6.62
2025-11-21 20:33:27.047048,IONZ,VWAP_Trend,BUY,6.67,10,BRACKET,6.94,6.54
2025-11-21 20:40:38.749223,UVIX,VWAP_Trend,BUY,11.85,10,BRACKET,12.32,11.61
2025-11-21 20:45:50.605724,UVIX,VWAP_Trend,BUY,11.76,10,BRACKET,12.23,11.52
2025-11-21 20:48:29.842621,UVIX,VWAP_Trend,BUY,11.56,10,BRACKET,12.02,11.33
2025-11-21 20:49:03.247270,MSTZ,VWAP_Trend,BUY,14.57,10,BRACKET,15.15,14.28
2025-11-21 20:49:22.078849,IONZ,VWAP_Trend,BUY,6.46,10,BRACKET,6.72,6.33
2025-11-21 20:49:43.694795,NVDA,MA_Crossover_50_200,BUY,185.6,10,BRACKET,193.02,181.89
2025-11-21 20:49:46.286150,SOXL,MA_Crossover_50_200,BUY,32.95,10,BRACKET,34.27,32.29
2025-11-21 20:50:02.332695,SQQQ,VWAP_Trend,BUY,77.84,10,BRACKET,80.95,76.28
2025-11-21 20:50:27.772495,SPDN,VWAP_Trend,BUY,9.83,10,BRACKET,10.22,9.63
2025-11-21 20:50:35.437029,NVD,VWAP_Trend,BUY,8.48,10,BRACKET,8.82,8.31
2025-11-21 20:50:45.341599,TZA,VWAP_Trend,BUY,8.7,10,BRACKET,9.05,8.53
2025-11-21 20:51:02.748750,ACHR,MA_Crossover_50_200,BUY,7.34,10,BRACKET,7.63,7.19
2025-11-21 20:51:37.185582,WULF,MA_Crossover_50_200,BUY,11.57,10,BRACKET,12.03,11.34
2025-11-21 20:52:02.420702,IONZ,VWAP_Trend,BUY,6.47,10,BRACKET,6.73,6.34
2025-11-21 20:52:08.192946,NVDX,MA_Crossover_50_200,BUY,17.36,10,BRACKET,18.05,17.01
2025-11-21 20:53:40.163558,CIFR,MA_Crossover_50_200,BUY,14.44,10,BRACKET,15.02,14.15
2025-11-21 20:55:08.728759,SOXL,MA_Crossover_50_200,BUY,32.63,10,BRACKET,33.94,31.98
2025-11-21 20:56:22.249565,CIFR,MA_Crossover_50_200,BUY,14.34,10,BRACKET,14.91,14.05
2025-11-21 20:56:26.678101,ACHR,MA_Crossover_50_200,BUY,7.28,10,BRACKET,7.57,7.13
2025-11-21 21:06:37.976545,INTC,MA_Crossover_50_200,BUY,34.9,10,BRACKET,36.3,34.2
2025-11-21 21:08:05.906725,IONZ,VWAP_Trend,BUY,6.39,10,BRACKET,6.65,6.26
2025-11-21 21:10:17.994924,RGTI,MA_Crossover_50_200,BUY,23.68,10,BRACKET,24.63,23.21
2025-11-21 21:10:37.622509,QBTS,MA_Crossover_50_200,BUY,20.59,10,BRACKET,21.41,20.18
2025-11-21 21:10:47.666542,IONZ,VWAP_Trend,BUY,6.34,10,BRACKET,6.59,6.21
2025-11-21 21:12:34.570912,IREN,MA_Crossover_50_200,BUY,43.02,10,BRACKET,44.74,42.16
2025-11-21 21:41:05.327383,ONDS,MA_Crossover_50_200,BUY,6.62,10,BRACKET,6.88,6.49
2025-11-21 21:43:17.309348,BE,MA_Crossover_50_200,BUY,89.84,10,BRACKET,93.43,88.04
2025-11-21 21:44:47.338014,ACHR,MA_Crossover_50_200,BUY,7.22,10,BRACKET,7.51,7.08
2025-11-21 21:48:51.015505,NVDA,MA_Crossover_50_200,BUY,184.16,10,BRACKET,191.53,180.48
2025-11-21 21:56:31.324110,QBTS,MA_Crossover_50_200,BUY,20.56,10,BRACKET,21.38,20.15
2025-11-21 22:10:11.567885,IONZ,VWAP_Trend,BUY,6.3,10,BRACKET,6.55,6.17
2025-11-21 22:12:02.993914,IREN,MA_Crossover_50_200,BUY,42.69,10,BRACKET,44.4,41.84
2025-11-21 22:14:06.312167,MNDR,VWAP_Trend,BUY,5.14,10,BRACKET,5.35,5.04
2025-11-21 22:16:49.095657,MNDR,VWAP_Trend,BUY,5.16,10,BRACKET,5.37,5.06
2025-11-21 22:23:46.709936,SCHX,MA_Crossover_50_200,BUY,26.33,10,BRACKET,27.38,25.8
2025-11-21 22:29:24.819549,NVDA,MA_Crossover_50_200,BUY,182.17,10,BRACKET,189.46,178.53
2025-11-21 22:30:59.633362,IREN,MA_Crossover_50_200,BUY,42.26,10,BRACKET,43.95,41.41
2025-11-21 22:31:13.326188,WULF,MA_Crossover_50_200,BUY,11.53,10,BRACKET,11.99,11.3
2025-11-21 22:31:45.300351,NVDX,MA_Crossover_50_200,BUY,17.21,10,BRACKET,17.9,16.87
2025-11-21 22:33:33.560961,MARA,MA_Crossover_50_200,BUY,10.06,10,BRACKET,10.46,9.86
2025-11-21 22:45:22.002956,HOOD,MA_Crossover_50_200,BUY,108.32,10,BRACKET,112.65,106.15
2025-11-21 22:53:38.872703,SOXL,MA_Crossover_50_200,BUY,32.45,10,BRACKET,33.75,31.8
2025-11-21 22:54:30.366260,NVD,VWAP_Trend,BUY,8.95,10,BRACKET,9.31,8.77
2025-11-21 22:55:26.760002,WULF,MA_Crossover_50_200,BUY,11.56,10,BRACKET,12.02,11.33
2025-11-21 22:56:01.597136,NVDX,MA_Crossover_50_200,BUY,17.04,10,BRACKET,17.72,16.7
